date,strategy,strategy_label,strategy_description,top1_player,top1_team,top1_opponent,top1_probability,top1_bob_score,top1_expected_pa,top1_lineup_slot,top1_stop_count,top1_pickable,top1_publisher,top1_result_hit,top1_decision,top1_hit,top2_pair,top2_publisher_count,top2_pick1_player,top2_pick1_publisher,top2_pick1_hit,top2_pick2_player,top2_pick2_publisher,top2_pick2_hit,top2_decision,top2_any_hit,top2_both_hit
2026-05-25,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Shohei Ohtani,LAD,COL,0.7121775872906054,70.88,4.8,1.0,8,N,False,1,True,True,Shohei Ohtani + Freddie Freeman,1,Shohei Ohtani,False,1,Freddie Freeman,True,1,True,True,True
2026-05-26,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Cody Bellinger,NYY,KCR,0.7748193447998856,60.45,4.5,3.6,3,N,False,1,True,True,Cody Bellinger + Aaron Judge,0,Cody Bellinger,False,1,Aaron Judge,False,1,True,True,True
2026-05-26,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Cody Bellinger,NYY,KCR,0.7748193447998856,60.45,4.5,3.6,3,N,False,1,True,True,Cody Bellinger + Aaron Judge,0,Cody Bellinger,False,1,Aaron Judge,False,1,True,True,True
2026-05-26,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Cody Bellinger,NYY,KCR,0.7748193447998856,60.45,4.5,3.6,3,N,False,1,True,True,Cody Bellinger + Ketel Marte,0,Cody Bellinger,False,1,Ketel Marte,False,1,True,True,True
2026-05-26,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Cody Bellinger,NYY,KCR,0.7748193447998856,60.45,4.5,3.6,3,N,False,1,True,True,Cody Bellinger + Aaron Judge,0,Cody Bellinger,False,1,Aaron Judge,False,1,True,True,True
2026-05-26,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Ketel Marte,ARI,SFG,0.7207487209749623,55.66,4.8,1.0,1,N,False,1,True,True,Ketel Marte + Shohei Ohtani,0,Ketel Marte,False,1,Shohei Ohtani,False,0,True,True,False
2026-05-26,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Shohei Ohtani,LAD,COL,0.7112659685222247,72.64,4.8,1.0,7,N,False,0,True,False,Shohei Ohtani + Mookie Betts,0,Shohei Ohtani,False,0,Mookie Betts,False,1,True,True,False
2026-05-27,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Chandler Simpson,TBR,BAL,0.7280787090923381,62.4,4.7,1.8,2,N,False,1,True,True,Chandler Simpson + Ketel Marte,0,Chandler Simpson,False,1,Ketel Marte,False,1,True,True,True
2026-05-27,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Chandler Simpson,TBR,BAL,0.7280787090923381,62.4,4.7,1.8,2,N,False,1,True,True,Chandler Simpson + Ketel Marte,0,Chandler Simpson,False,1,Ketel Marte,False,1,True,True,True
2026-05-27,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Chandler Simpson,TBR,BAL,0.7280787090923381,62.4,4.7,1.8,2,N,False,1,True,True,Chandler Simpson + Ketel Marte,0,Chandler Simpson,False,1,Ketel Marte,False,1,True,True,True
2026-05-27,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Chandler Simpson,TBR,BAL,0.7280787090923381,62.4,4.7,1.8,2,N,False,1,True,True,Chandler Simpson + Ketel Marte,0,Chandler Simpson,False,1,Ketel Marte,False,1,True,True,True
2026-05-27,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Luis Arraez,SFG,ARI,0.6834331657828202,51.08,4.6,3.2,2,N,True,1,True,True,Luis Arraez + Chandler Simpson,1,Luis Arraez,True,1,Chandler Simpson,False,1,True,True,True
2026-05-27,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Shohei Ohtani,LAD,COL,0.6699652644380015,68.81,4.8,1.0,6,N,False,1,True,True,Shohei Ohtani + Chandler Simpson,0,Shohei Ohtani,False,1,Chandler Simpson,False,1,True,True,True
2026-05-28,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Kevin McGonigle,DET,LAA,0.7278474413388113,55.59,4.7,1.6,4,N,True,0,True,False,Kevin McGonigle + Gleyber Torres,1,Kevin McGonigle,True,0,Gleyber Torres,False,,False,False,False
2026-05-28,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Kevin McGonigle,DET,LAA,0.7278474413388113,55.59,4.7,1.6,4,N,True,0,True,False,Kevin McGonigle + Gleyber Torres,1,Kevin McGonigle,True,0,Gleyber Torres,False,,False,False,False
2026-05-28,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Kevin McGonigle,DET,LAA,0.7278474413388113,55.59,4.7,1.6,4,N,True,0,True,False,Kevin McGonigle + Gleyber Torres,1,Kevin McGonigle,True,0,Gleyber Torres,False,,False,False,False
2026-05-28,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Kevin McGonigle,DET,LAA,0.7278474413388113,55.59,4.7,1.6,4,N,True,0,True,False,Kevin McGonigle + George Springer,1,Kevin McGonigle,True,0,George Springer,False,1,True,True,False
2026-05-28,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Kevin McGonigle,DET,LAA,0.7278474413388113,55.59,4.7,1.6,4,N,True,0,True,False,Kevin McGonigle + Taylor Ward,1,Kevin McGonigle,True,0,Taylor Ward,False,1,True,True,False
2026-05-28,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,George Springer,TOR,BAL,0.7008963161655243,61.97,4.7,1.6,3,N,False,1,True,True,George Springer + Vladimir Guerrero Jr.,1,George Springer,False,1,Vladimir Guerrero Jr.,True,0,True,True,False
2026-05-29,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Luis Arraez,SFG,COL,0.7825791336468786,72.35,4.6,3.2,0,Y,True,1,True,True,Luis Arraez + Casey Schmitt,1,Luis Arraez,True,1,Casey Schmitt,False,1,True,True,True
2026-05-29,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Luis Arraez,SFG,COL,0.7825791336468786,72.35,4.6,3.2,0,Y,True,1,True,True,Luis Arraez + Willy Adames,1,Luis Arraez,True,1,Willy Adames,False,0,True,True,False
2026-05-29,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Luis Arraez,SFG,COL,0.7825791336468786,72.35,4.6,3.2,0,Y,True,1,True,True,Luis Arraez + Ozzie Albies,1,Luis Arraez,True,1,Ozzie Albies,False,1,True,True,True
2026-05-29,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Luis Arraez,SFG,COL,0.7825791336468786,72.35,4.6,3.2,0,Y,True,1,True,True,Luis Arraez + Willy Adames,1,Luis Arraez,True,1,Willy Adames,False,0,True,True,False
2026-05-29,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Luis Arraez,SFG,COL,0.7825791336468786,72.35,4.6,3.2,0,Y,True,1,True,True,Luis Arraez + Drake Baldwin,2,Luis Arraez,True,1,Drake Baldwin,True,,False,False,False
2026-05-29,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Luis Arraez,SFG,COL,0.7825791336468786,72.35,4.6,3.2,0,Y,True,1,True,True,Luis Arraez + Fernando Tatis Jr.,1,Luis Arraez,True,1,Fernando Tatis Jr.,False,1,True,True,True
2026-05-30,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Luis Arraez,SFG,COL,0.7408656712074193,70.39,4.6,3.2,0,Y,True,0,True,False,Luis Arraez + Ozzie Albies,1,Luis Arraez,True,0,Ozzie Albies,False,1,True,True,False
2026-05-30,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Luis Arraez,SFG,COL,0.7408656712074193,70.39,4.6,3.2,0,Y,True,0,True,False,Luis Arraez + Ozzie Albies,1,Luis Arraez,True,0,Ozzie Albies,False,1,True,True,False
2026-05-30,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Luis Arraez,SFG,COL,0.7408656712074193,70.39,4.6,3.2,0,Y,True,0,True,False,Luis Arraez + Ozzie Albies,1,Luis Arraez,True,0,Ozzie Albies,False,1,True,True,False
2026-05-30,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Drake Baldwin,ATL,CIN,0.7292374274210749,64.37,4.8,1.2,1,N,True,,False,False,Drake Baldwin + Luis Arraez,2,Drake Baldwin,True,,Luis Arraez,True,0,False,False,False
2026-05-30,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Drake Baldwin,ATL,CIN,0.7292374274210749,64.37,4.8,1.2,1,N,True,,False,False,Drake Baldwin + Nico Hoerner,2,Drake Baldwin,True,,Nico Hoerner,True,1,False,False,False
2026-05-30,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Luis Arraez,SFG,COL,0.7408656712074193,70.39,4.6,3.2,0,Y,True,0,True,False,Luis Arraez + Drake Baldwin,2,Luis Arraez,True,0,Drake Baldwin,True,,False,False,False
2026-05-31,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Alec Burleson,STL,CHC,0.776092514998634,58.33,4.5,3.6,2,N,True,1,True,True,Alec Burleson + Iván Herrera,1,Alec Burleson,True,1,Iván Herrera,False,1,True,True,True
2026-05-31,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Alec Burleson,STL,CHC,0.776092514998634,58.33,4.5,3.6,2,N,True,1,True,True,Alec Burleson + Iván Herrera,1,Alec Burleson,True,1,Iván Herrera,False,1,True,True,True
2026-05-31,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Alec Burleson,STL,CHC,0.776092514998634,58.33,4.5,3.6,2,N,True,1,True,True,Alec Burleson + Iván Herrera,1,Alec Burleson,True,1,Iván Herrera,False,1,True,True,True
2026-05-31,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Nico Hoerner,CHC,STL,0.7691506738392889,66.47,4.7,2.0,1,N,True,1,True,True,Nico Hoerner + Luis Arraez,2,Nico Hoerner,True,1,Luis Arraez,True,1,True,True,True
2026-05-31,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Luis Arraez,SFG,COL,0.7641233007911346,75.53,4.6,3.2,0,Y,True,1,True,True,Luis Arraez + Nico Hoerner,2,Luis Arraez,True,1,Nico Hoerner,True,1,True,True,True
2026-05-31,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Luis Arraez,SFG,COL,0.7641233007911346,75.53,4.6,3.2,0,Y,True,1,True,True,Luis Arraez + Willy Adames,1,Luis Arraez,True,1,Willy Adames,False,1,True,True,True
2026-06-01,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Zach Neto,LAA,COL,0.7076589217758681,66.31,4.8,1.0,7,N,False,,False,False,Zach Neto + Shohei Ohtani,0,Zach Neto,False,,Shohei Ohtani,False,1,False,False,False
2026-06-01,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Zach Neto,LAA,COL,0.7076589217758681,66.31,4.8,1.0,7,N,False,,False,False,Zach Neto + Shohei Ohtani,0,Zach Neto,False,,Shohei Ohtani,False,1,False,False,False
2026-06-01,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Xavier Edwards,MIA,WSN,0.7007153751488464,64.05,4.8,1.0,3,N,True,1,True,True,Xavier Edwards + Ketel Marte,1,Xavier Edwards,True,1,Ketel Marte,False,1,True,True,True
2026-06-01,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Xavier Edwards,MIA,WSN,0.7007153751488464,64.05,4.8,1.0,3,N,True,1,True,True,Xavier Edwards + Ketel Marte,1,Xavier Edwards,True,1,Ketel Marte,False,1,True,True,True
2026-06-01,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Ketel Marte,ARI,LAD,0.6869255998180197,45.35,4.8,1.0,4,N,False,1,True,True,Ketel Marte + Xavier Edwards,1,Ketel Marte,False,1,Xavier Edwards,True,1,True,True,True
2026-06-01,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Zach Neto,LAA,COL,0.7076589217758681,66.31,4.8,1.0,7,N,False,,False,False,Zach Neto + Xavier Edwards,1,Zach Neto,False,,Xavier Edwards,True,1,False,False,False
2026-06-02,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Nico Hoerner,CHC,ATH,0.8060959963002176,65.07,4.7,1.8,3,N,True,1,True,True,Nico Hoerner + Alex Bregman,1,Nico Hoerner,True,1,Alex Bregman,False,0,True,True,False
2026-06-02,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Nico Hoerner,CHC,ATH,0.8060959963002176,65.07,4.7,1.8,3,N,True,1,True,True,Nico Hoerner + Alex Bregman,1,Nico Hoerner,True,1,Alex Bregman,False,0,True,True,False
2026-06-02,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Nico Hoerner,CHC,ATH,0.8060959963002176,65.07,4.7,1.8,3,N,True,1,True,True,Nico Hoerner + Alex Bregman,1,Nico Hoerner,True,1,Alex Bregman,False,0,True,True,False
2026-06-02,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Nico Hoerner,CHC,ATH,0.8060959963002176,65.07,4.7,1.8,3,N,True,1,True,True,Nico Hoerner + Xavier Edwards,2,Nico Hoerner,True,1,Xavier Edwards,True,0,True,True,False
2026-06-02,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Nico Hoerner,CHC,ATH,0.8060959963002176,65.07,4.7,1.8,3,N,True,1,True,True,Nico Hoerner + Ketel Marte,1,Nico Hoerner,True,1,Ketel Marte,False,0,True,True,False
2026-06-02,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Xavier Edwards,MIA,WSN,0.7331613714620571,72.62,4.7,1.6,1,N,True,0,True,False,Xavier Edwards + Otto Lopez,2,Xavier Edwards,True,0,Otto Lopez,True,1,True,True,False
2026-06-03,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Shohei Ohtani,LAD,ARI,0.7654414859463364,62.34,4.8,1.0,8,N,False,1,True,True,Shohei Ohtani + Ozzie Albies,0,Shohei Ohtani,False,1,Ozzie Albies,False,1,True,True,True
2026-06-03,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Shohei Ohtani,LAD,ARI,0.7654414859463364,62.34,4.8,1.0,8,N,False,1,True,True,Shohei Ohtani + Ozzie Albies,0,Shohei Ohtani,False,1,Ozzie Albies,False,1,True,True,True
2026-06-03,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Ozzie Albies,ATL,TOR,0.7243510659813838,58.94,4.5,4.0,1,N,False,1,True,True,Ozzie Albies + Luis Arraez,1,Ozzie Albies,False,1,Luis Arraez,True,1,True,True,True
2026-06-03,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Shohei Ohtani,LAD,ARI,0.7654414859463364,62.34,4.8,1.0,8,N,False,1,True,True,Shohei Ohtani + Luis Arraez,1,Shohei Ohtani,False,1,Luis Arraez,True,1,True,True,True
2026-06-03,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Luis Arraez,SFG,MIL,0.7219694101729695,53.85,4.6,2.6,2,N,True,1,True,True,Luis Arraez + Freddie Freeman,2,Luis Arraez,True,1,Freddie Freeman,True,1,True,True,True
2026-06-03,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Roman Anthony,BOS,BAL,0.6953972954475545,62.9,4.7,2.5,9,N,False,,False,False,Roman Anthony + Shohei Ohtani,0,Roman Anthony,False,,Shohei Ohtani,False,1,False,False,False
2026-06-04,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Carlos Correa,HOU,PIT,0.7622749198064889,55.13,4.8,1.0,2,N,False,,False,False,Carlos Correa + Yordan Alvarez,0,Carlos Correa,False,,Yordan Alvarez,False,1,False,False,False
2026-06-04,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Carlos Correa,HOU,PIT,0.7622749198064889,55.13,4.8,1.0,2,N,False,,False,False,Carlos Correa + Yordan Alvarez,0,Carlos Correa,False,,Yordan Alvarez,False,1,False,False,False
2026-06-04,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Carlos Correa,HOU,PIT,0.7622749198064889,55.13,4.8,1.0,2,N,False,,False,False,Carlos Correa + Yordan Alvarez,0,Carlos Correa,False,,Yordan Alvarez,False,1,False,False,False
2026-06-04,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Carlos Correa,HOU,PIT,0.7622749198064889,55.13,4.8,1.0,2,N,False,,False,False,Carlos Correa + Shohei Ohtani,0,Carlos Correa,False,,Shohei Ohtani,False,,False,False,False
2026-06-04,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Carlos Correa,HOU,PIT,0.7622749198064889,55.13,4.8,1.0,2,N,False,,False,False,Carlos Correa + Jeremy Peña,1,Carlos Correa,False,,Jeremy Peña,True,1,False,False,False
2026-06-04,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Bobby Witt Jr.,KCR,MIN,0.7118287807415495,68.22,4.7,2.0,4,N,True,1,True,True,Bobby Witt Jr. + Maikel Garcia,2,Bobby Witt Jr.,True,1,Maikel Garcia,True,0,True,True,False
